0,0.0,0.0,-0.1729957805907173,-0.07172995780590717,-0.31645569620253167,-0.20675105485232068,-0.4472573839662447,-0.31223628691983124,-0.5316455696202531,-0.4050632911392405,-0.20253164556962025,-0.4810126582278481,-0.31645569620253167,-0.6118143459915611,-0.4219409282700422,-0.5738396624472574,-0.47257383966244726,-0.4978902953586498,-0.11814345991561181,-0.540084388185654,-0.1729957805907173,-0.7510548523206751,-0.22362869198312235,-0.890295358649789,-0.26582278481012656,-1.0,-0.016877637130801686,-0.5443037974683544,-0.012658227848101266,-0.7468354430379747,-0.029535864978902954,-0.8818565400843882,-0.05063291139240506,-0.9957805907172996,0.08438818565400844,-0.4978902953586498,0.1308016877637131,-0.6624472573839663,0.14345991561181434,-0.7763713080168776,0.13924050632911392,-0.8776371308016878
0,0.0,0.0,-0.17842323651452283,-0.07053941908713693,-0.3236514522821577,-0.2157676348547718,-0.44398340248962653,-0.3278008298755187,-0.5186721991701245,-0.4315352697095436,-0.21161825726141079,-0.48132780082987553,-0.3153526970954357,-0.6224066390041494,-0.4149377593360996,-0.5892116182572614,-0.46473029045643155,-0.5145228215767634,-0.12448132780082988,-0.5352697095435685,-0.1825726141078838,-0.7551867219917012,-0.23236514522821577,-0.8921161825726142,-0.27385892116182575,-1.0,-0.02074688796680498,-0.5394190871369294,-0.029045643153526972,-0.7468879668049793,-0.04979253112033195,-0.8796680497925311,-0.07883817427385892,-0.9875518672199171,0.08713692946058091,-0.4979253112033195,0.12863070539419086,-0.6597510373443983,0.13692946058091288,-0.7717842323651453,0.13692946058091288,-0.8713692946058091
0,0.0,0.0,-0.17768595041322313,-0.0743801652892562,-0.32644628099173556,-0.21487603305785125,-0.44214876033057854,-0.3305785123966942,-0.5165289256198347,-0.43388429752066116,-0.21487603305785125,-0.4834710743801653,-0.3181818181818182,-0.6239669421487604,-0.41735537190082644,-0.5950413223140496,-0.4628099173553719,-0.5206611570247934,-0.128099173553719,-0.5371900826446281,-0.1859504132231405,-0.756198347107438,-0.2396694214876033,-0.8966942148760331,-0.2768595041322314,-1.0,-0.024793388429752067,-0.5413223140495868,-0.03305785123966942,-0.743801652892562,-0.05785123966942149,-0.8801652892561983,-0.08677685950413223,-0.987603305785124,0.08264462809917356,-0.5,0.12396694214876033,-0.6570247933884298,0.1322314049586777,-0.7727272727272727,0.128099173553719,-0.8677685950413223
0,0.0,0.0,-0.17959183673469387,-0.07346938775510205,-0.3224489795918367,-0.21224489795918366,-0.43673469387755104,-0.32653061224489793,-0.49795918367346936,-0.4326530612244898,-0.2163265306122449,-0.4816326530612245,-0.3224489795918367,-0.6204081632653061,-0.4204081632653061,-0.5877551020408164,-0.46530612244897956,-0.5142857142857142,-0.1346938775510204,-0.5346938775510204,-0.18775510204081633,-0.7551020408163265,-0.24489795918367346,-0.889795918367347,-0.2816326530612245,-1.0,-0.02857142857142857,-0.5387755102040817,-0.04081632653061224,-0.7428571428571429,-0.0653061224489796,-0.8775510204081632,-0.09387755102040816,-0.9836734693877551,0.07755102040816327,-0.49387755102040815,0.11836734693877551,-0.6571428571428571,0.12653061224489795,-0.7673469387755102,0.12653061224489795,-0.8693877551020408
0,0.0,0.0,-0.17959183673469387,-0.07346938775510205,-0.3224489795918367,-0.21224489795918366,-0.43673469387755104,-0.3306122448979592,-0.5061224489795918,-0.4326530612244898,-0.21224489795918366,-0.4816326530612245,-0.3183673469387755,-0.6244897959183674,-0.4163265306122449,-0.5877551020408164,-0.46122448979591835,-0.5102040816326531,-0.12653061224489795,-0.5346938775510204,-0.1836734693877551,-0.7551020408163265,-0.24081632653061225,-0.8938775510204081,-0.2816326530612245,-1.0,-0.024489795918367346,-0.5387755102040817,-0.036734693877551024,-0.7387755102040816,-0.061224489795918366,-0.8775510204081632,-0.08979591836734693,-0.9836734693877551,0.08163265306122448,-0.49387755102040815,0.12244897959183673,-0.6530612244897959,0.1306122448979592,-0.7673469387755102,0.12653061224489795,-0.8653061224489796
0,0.0,0.0,-0.17670682730923695,-0.07630522088353414,-0.321285140562249,-0.21285140562248997,-0.43775100401606426,-0.3253012048192771,-0.5100401606425703,-0.43373493975903615,-0.21285140562248997,-0.4819277108433735,-0.3172690763052209,-0.6224899598393574,-0.41365461847389556,-0.5903614457831325,-0.4578313253012048,-0.5100401606425703,-0.1285140562248996,-0.5381526104417671,-0.18473895582329317,-0.7550200803212851,-0.23694779116465864,-0.891566265060241,-0.27309236947791166,-1.0,-0.024096385542168676,-0.5381526104417671,-0.03614457831325301,-0.7429718875502008,-0.060240963855421686,-0.8755020080321285,-0.08433734939759036,-0.9879518072289156,0.08433734939759036,-0.4939759036144578,0.12048192771084337,-0.6546184738955824,0.13253012048192772,-0.7670682730923695,0.13253012048192772,-0.8634538152610441
0,0.0,0.0,-0.176,-0.076,-0.32,-0.216,-0.436,-0.328,-0.508,-0.432,-0.212,-0.484,-0.316,-0.628,-0.412,-0.592,-0.456,-0.512,-0.128,-0.536,-0.184,-0.756,-0.236,-0.892,-0.272,-1.0,-0.024,-0.536,-0.036,-0.744,-0.06,-0.876,-0.088,-0.984,0.08,-0.492,0.12,-0.652,0.128,-0.764,0.128,-0.864
0,0.0,0.0,-0.17716535433070865,-0.07480314960629922,-0.3188976377952756,-0.21653543307086615,-0.43700787401574803,-0.33070866141732286,-0.5118110236220472,-0.4330708661417323,-0.20866141732283464,-0.4881889763779528,-0.3188976377952756,-0.6220472440944882,-0.41732283464566927,-0.5826771653543307,-0.4645669291338583,-0.5039370078740157,-0.12598425196850394,-0.5393700787401575,-0.18110236220472442,-0.7519685039370079,-0.23622047244094488,-0.8858267716535433,-0.27165354330708663,-1.0,-0.01968503937007874,-0.5354330708661418,-0.031496062992125984,-0.7401574803149606,-0.05511811023622047,-0.8779527559055118,-0.08267716535433071,-0.9881889763779528,0.08661417322834646,-0.4921259842519685,0.1220472440944882,-0.6496062992125984,0.12992125984251968,-0.7598425196850394,0.12992125984251968,-0.8582677165354331
0,0.0,0.0,-0.1796875,-0.07421875,-0.32421875,-0.21484375,-0.44140625,-0.328125,-0.515625,-0.43359375,-0.21484375,-0.48046875,-0.3203125,-0.625,-0.41796875,-0.5859375,-0.46484375,-0.50390625,-0.12890625,-0.53515625,-0.1875,-0.75390625,-0.23828125,-0.890625,-0.27734375,-1.0,-0.0234375,-0.53125,-0.0390625,-0.73828125,-0.0625,-0.875,-0.0859375,-0.98828125,0.08203125,-0.484375,0.12109375,-0.64453125,0.12890625,-0.7578125,0.12890625,-0.85546875
0,0.0,0.0,-0.17898832684824903,-0.07782101167315175,-0.3229571984435798,-0.2140077821011673,-0.4357976653696498,-0.32684824902723736,-0.5058365758754864,-0.4357976653696498,-0.2140077821011673,-0.48249027237354086,-0.31906614785992216,-0.622568093385214,-0.4163424124513619,-0.5836575875486382,-0.4591439688715953,-0.5097276264591439,-0.12840466926070038,-0.5330739299610895,-0.1828793774319066,-0.754863813229572,-0.23735408560311283,-0.8910505836575876,-0.27626459143968873,-1.0,-0.023346303501945526,-0.5330739299610895,-0.03501945525291829,-0.7392996108949417,-0.058365758754863814,-0.8754863813229572,-0.08560311284046693,-0.9883268482490273,0.08171206225680934,-0.48249027237354086,0.11673151750972763,-0.6459143968871596,0.1245136186770428,-0.7587548638132295,0.1245136186770428,-0.8560311284046692
